objectid,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,year
1598,2019-06-14,2019-06-14T07:51:08Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.4063017853016,-119.8455359571779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:51:08Z,ccber_user,2019-06-14T14:51:08Z,ccber_user,2019
1599,2019-06-14,2019-06-14T07:51:22Z,Song Sparrow,NA,NA,2,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40619717770306,-119.8461402969887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:51:22Z,ccber_user,2019-06-14T14:51:22Z,ccber_user,2019
1600,2019-06-14,2019-06-14T07:53:03Z,Cliff Swallow,NA,NA,2,No,Air,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40593630109036,-119.8466583167854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:53:03Z,ccber_user,2019-06-14T14:53:03Z,ccber_user,2019
1601,2019-06-14,2019-06-14T07:53:43Z,Northern Rough-winged Swallow,NA,NA,2,No,Air,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40631081703106,-119.8472210960396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:53:43Z,ccber_user,2019-06-14T14:53:43Z,ccber_user,2019
1602,2019-06-14,2019-06-14T07:54:54Z,House Finch,NA,NA,2,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40629971599333,-119.8469789048491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:54:54Z,ccber_user,2019-06-14T14:54:54Z,ccber_user,2019
1603,2019-06-14,2019-06-14T07:55:06Z,Song Sparrow,NA,NA,2,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.4062442107826,-119.8467326766297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:55:06Z,ccber_user,2019-06-14T14:55:06Z,ccber_user,2019
1604,2019-06-14,2019-06-14T07:55:22Z,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.4063840847325,-119.8469645991782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:55:22Z,ccber_user,2019-06-14T14:55:22Z,ccber_user,2019
1523,2019-06-14,2019-06-14T07:55:55Z,Hooded Oriole,NA,NA,1,No,NA,NA,Other,carrying fetal sac,"Darwin Richardson, Adrian O'Loghlen",34.40963415676287,-119.8487965272489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:55:55Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T14:55:55Z,clark@ccber.ucsb.edu_ucsb,2019
1605,2019-06-14,2019-06-14T07:58:02Z,Long-billed Curlew,NA,NA,6,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40493761385941,-119.8444368935806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:58:02Z,ccber_user,2019-06-14T14:58:02Z,ccber_user,2019
1606,2019-06-14,2019-06-14T07:58:55Z,California Gull,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40563253632615,-119.8463927586178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:58:55Z,ccber_user,2019-06-14T14:58:55Z,ccber_user,2019
1607,2019-06-14,2019-06-14T07:59:53Z,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40646624919231,-119.8478665903685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T14:59:53Z,ccber_user,2019-06-14T14:59:53Z,ccber_user,2019
1524,2019-06-14,2019-06-14T08:01:13Z,Allen's Hummingbird,NA,NA,2,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40919657884032,-119.8485862226577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:01:13Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:01:13Z,clark@ccber.ucsb.edu_ucsb,2019
1525,2019-06-14,2019-06-14T08:02:29Z,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40925687942723,-119.8485954258978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:02:29Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:02:29Z,clark@ccber.ucsb.edu_ucsb,2019
1608,2019-06-14,2019-06-14T08:02:54Z,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40646512263701,-119.847562003995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:02:54Z,ccber_user,2019-06-14T15:02:54Z,ccber_user,2019
1609,2019-06-14,2019-06-14T08:03:10Z,House Finch,NA,NA,2,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40654727071184,-119.8476810810757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:03:10Z,ccber_user,2019-06-14T15:03:10Z,ccber_user,2019
1526,2019-06-14,2019-06-14T08:03:51Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40913208933674,-119.8485500492979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:03:51Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:03:51Z,clark@ccber.ucsb.edu_ucsb,2019
1527,2019-06-14,2019-06-14T08:04:24Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40875979979513,-119.8486534076578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:04:24Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:04:24Z,clark@ccber.ucsb.edu_ucsb,2019
1610,2019-06-14,2019-06-14T08:05:08Z,Tree Swallow,NA,NA,1,No,NA,NA,NA,on box,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40689029389844,-119.8483753629077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:05:08Z,ccber_user,2019-06-14T15:05:08Z,ccber_user,2019
1528,2019-06-14,2019-06-14T08:05:11Z,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40899482061515,-119.8485122356143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:05:11Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:05:11Z,clark@ccber.ucsb.edu_ucsb,2019
1611,2019-06-14,2019-06-14T08:05:19Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40684589004626,-119.8479784378079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:05:19Z,ccber_user,2019-06-14T15:05:19Z,ccber_user,2019
1612,2019-06-14,2019-06-14T08:05:29Z,House Finch,NA,NA,16,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40700130416692,-119.8481452810072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:05:29Z,ccber_user,2019-06-14T15:05:29Z,ccber_user,2019
1613,2019-06-14,2019-06-14T08:05:43Z,Cliff Swallow,NA,NA,2,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40679704518871,-119.8484197639373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:05:43Z,ccber_user,2019-06-14T15:05:43Z,ccber_user,2019
1614,2019-06-14,2019-06-14T08:06:48Z,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.406687144896154,-119.8484641658651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:06:48Z,ccber_user,2019-06-14T15:06:48Z,ccber_user,2019
1615,2019-06-14,2019-06-14T08:07:04Z,Great Egret,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40641313357662,-119.8469545128942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:07:04Z,ccber_user,2019-06-14T15:07:04Z,ccber_user,2019
1616,2019-06-14,2019-06-14T08:07:58Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40705347963144,-119.8497693074802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:07:58Z,ccber_user,2019-06-14T15:07:58Z,ccber_user,2019
1529,2019-06-14,2019-06-14T08:08:43Z,Red-tailed Hawk,NA,NA,1,Yes,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.4093697875512,-119.8466550307481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:08:43Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:08:43Z,clark@ccber.ucsb.edu_ucsb,2019
1617,2019-06-14,2019-06-14T08:09:07Z,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40704790544525,-119.8485798850434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:09:07Z,ccber_user,2019-06-14T15:09:07Z,ccber_user,2019
1618,2019-06-14,2019-06-14T08:10:31Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40789977182421,-119.848673341274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:10:31Z,ccber_user,2019-06-14T15:10:31Z,ccber_user,2019
1619,2019-06-14,2019-06-14T08:12:49Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40768177126625,-119.8490723405838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:12:49Z,ccber_user,2019-06-14T15:12:49Z,ccber_user,2019
1530,2019-06-14,2019-06-14T08:12:53Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40819791644833,-119.8479257336501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:12:53Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:12:53Z,clark@ccber.ucsb.edu_ucsb,2019
1620,2019-06-14,2019-06-14T08:12:59Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40748195415409,-119.8491382706375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:12:59Z,ccber_user,2019-06-14T15:12:59Z,ccber_user,2019
1531,2019-06-14,2019-06-14T08:13:15Z,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40819063697643,-119.8477089333411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:13:15Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:13:15Z,clark@ccber.ucsb.edu_ucsb,2019
1532,2019-06-14,2019-06-14T08:19:36Z,Northern Rough-winged Swallow,NA,NA,4,No,NA,NA,Feeding/Begging,Species changed from Tree Swallow to Northern Rough-winged Swallow after post-survey review.,"Darwin Richardson, Adrian O'Loghlen",34.40797849219361,-119.8465014080548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:19:36Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:19:36Z,clark@ccber.ucsb.edu_ucsb,2019
1533,2019-06-14,2019-06-14T08:21:03Z,Double-crested Cormorant,NA,NA,9,Yes,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40872126375865,-119.8459976687761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:21:03Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:21:03Z,clark@ccber.ucsb.edu_ucsb,2019
1534,2019-06-14,2019-06-14T08:23:06Z,Wrentit,NA,NA,1,No,NA,NA,NA,wrentit,"Darwin Richardson, Adrian O'Loghlen",34.407608543982,-119.8459951481034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:23:06Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:50:38Z,clark@ccber.ucsb.edu_ucsb,2019
1621,2019-06-14,2019-06-14T08:23:16Z,Brown Pelican,NA,NA,2,No,Air,NA,NA,NA,"Lisa Stratton, Glenn Kincaid, Dan Fontaine, Evan Hobson",34.40806751656741,-119.8468931759266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:23:16Z,ccber_user,2019-06-14T15:23:16Z,ccber_user,2019
1535,2019-06-14,2019-06-14T08:23:28Z,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40721128875742,-119.8464589994885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:23:28Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:23:28Z,clark@ccber.ucsb.edu_ucsb,2019
1536,2019-06-14,2019-06-14T08:23:42Z,House Finch,NA,NA,2,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40732984125463,-119.8468371390192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:23:42Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:23:42Z,clark@ccber.ucsb.edu_ucsb,2019
1537,2019-06-14,2019-06-14T08:25:01Z,Song Sparrow,NA,NA,NA,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40737767784157,-119.8474572873823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:25:01Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:25:01Z,clark@ccber.ucsb.edu_ucsb,2019
1538,2019-06-14,2019-06-14T08:25:21Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40721689999014,-119.8473293331498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:25:21Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:25:21Z,clark@ccber.ucsb.edu_ucsb,2019
1539,2019-06-14,2019-06-14T08:33:19Z,Eurasian Collared-Dove,NA,NA,2,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.40791297971624,-119.8464717914981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T15:33:19Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:33:19Z,clark@ccber.ucsb.edu_ucsb,2019
1540,2019-06-14,2019-06-14T08:48:50Z,Orange-crowned Warbler,NA,NA,1,No,NA,NA,NA,NA,"Darwin Richardson, Adrian O'Loghlen",34.41072514005598,-119.8510527368148,NA,845,NA,NA,NA,NA,NA,NA,67,100,High,Light,NA,NA,NA,2019-06-14T15:48:50Z,clark@ccber.ucsb.edu_ucsb,2019-06-14T15:48:50Z,clark@ccber.ucsb.edu_ucsb,2019
1622,2019-07-19,2019-07-19T06:51:55Z,Greater Yellowlegs,NA,NA,4,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41073189904323,-119.8480718913435,647,NA,NA,100,Low,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:51:55Z,ccber_user,2019-07-19T13:53:11Z,ccber_user,2019
1623,2019-07-19,2019-07-19T06:55:16Z,Brown Pelican,NA,NA,3,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40907770807861,-119.8483644546652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:55:16Z,ccber_user,2019-07-19T13:55:16Z,ccber_user,2019
1624,2019-07-19,2019-07-19T06:55:45Z,Double-crested Cormorant,NA,NA,4,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.4090982077775,-119.8483904851472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:55:45Z,ccber_user,2019-07-19T13:55:45Z,ccber_user,2019
1625,2019-07-19,2019-07-19T06:56:04Z,Killdeer,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41062511142768,-119.8479489730665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:56:04Z,ccber_user,2019-07-19T13:56:04Z,ccber_user,2019
1626,2019-07-19,2019-07-19T06:56:41Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.4109412880471,-119.8478601260917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:56:41Z,ccber_user,2019-07-19T13:56:41Z,ccber_user,2019
1627,2019-07-19,2019-07-19T06:56:50Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41090358380604,-119.8477705892107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:56:50Z,ccber_user,2019-07-19T13:56:50Z,ccber_user,2019
1628,2019-07-19,2019-07-19T06:57:54Z,Scaly-breasted Munia,NA,NA,4,No,Vegetation - Herbaceous,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.411202906469,-119.847898366475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:57:54Z,ccber_user,2019-07-19T13:57:54Z,ccber_user,2019
1629,2019-07-19,2019-07-19T06:58:39Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41106949123297,-119.8476455041972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:58:39Z,ccber_user,2019-07-19T13:58:39Z,ccber_user,2019
1713,2019-07-19,2019-07-19T06:58:46Z,Great Blue Heron,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.41020731774575,-119.8489808687317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:58:46Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T13:58:46Z,clark@ccber.ucsb.edu_ucsb,2019
1714,2019-07-19,2019-07-19T06:59:40Z,Cliff Swallow,NA,NA,20,No,Air,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.4107935844111,-119.8494636548065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T13:59:40Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T13:59:40Z,clark@ccber.ucsb.edu_ucsb,2019
1630,2019-07-19,2019-07-19T07:00:06Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41107762495876,-119.8473742255579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:00:06Z,ccber_user,2019-07-19T14:00:06Z,ccber_user,2019
1631,2019-07-19,2019-07-19T07:00:17Z,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41110147844826,-119.8474180615471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:00:17Z,ccber_user,2019-07-19T14:00:17Z,ccber_user,2019
1632,2019-07-19,2019-07-19T07:00:47Z,Yellow Warbler,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41110455629344,-119.8473509088863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:00:47Z,ccber_user,2019-07-19T14:00:47Z,ccber_user,2019
1633,2019-07-19,2019-07-19T07:02:58Z,Bushtit,NA,NA,20,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41044627577249,-119.8475542335677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:02:58Z,ccber_user,2019-07-19T14:02:58Z,ccber_user,2019
1634,2019-07-19,2019-07-19T07:04:29Z,Oak Titmouse,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41076829899635,-119.8474292545555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:04:29Z,ccber_user,2019-07-19T14:04:29Z,ccber_user,2019
1635,2019-07-19,2019-07-19T07:05:10Z,House Finch,NA,NA,3,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41050821777814,-119.8474833502036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:05:10Z,ccber_user,2019-07-19T14:05:10Z,ccber_user,2019
1636,2019-07-19,2019-07-19T07:05:25Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41028968744646,-119.8476372423916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:05:25Z,ccber_user,2019-07-19T14:05:25Z,ccber_user,2019
1715,2019-07-19,2019-07-19T07:07:21Z,Northern Mockingbird,NA,NA,3,No,Vegetation - Shrub,NA,Feeding/Begging,"2 adults, baby in nest","WEST: Dan Fontaine, Darwin Richardson",34.41147545322844,-119.8495173947217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:07:21Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:07:21Z,clark@ccber.ucsb.edu_ucsb,2019
1637,2019-07-19,2019-07-19T07:07:29Z,California Scrub-Jay,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40979068924938,-119.8474097323678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:07:29Z,ccber_user,2019-07-19T14:07:29Z,ccber_user,2019
1638,2019-07-19,2019-07-19T07:07:53Z,Snowy Egret,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.41054592145629,-119.8479030565791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:07:53Z,ccber_user,2019-07-19T14:07:53Z,ccber_user,2019
1639,2019-07-19,2019-07-19T07:08:07Z,Eurasian Collared-Dove,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40896436303321,-119.8487770436887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:08:07Z,ccber_user,2019-07-19T14:08:07Z,ccber_user,2019
1640,2019-07-19,2019-07-19T07:08:45Z,California Scrub-Jay,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40975536646749,-119.8473675780247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:08:45Z,ccber_user,2019-07-19T14:08:45Z,ccber_user,2019
1641,2019-07-19,2019-07-19T07:09:39Z,House Finch,NA,NA,2,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40961959732721,-119.847317215775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:09:39Z,ccber_user,2019-07-19T14:09:39Z,ccber_user,2019
1642,2019-07-19,2019-07-19T07:09:55Z,Western Gull,NA,NA,1,No,Air,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40867042337774,-119.8470373690044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:09:55Z,ccber_user,2019-07-19T14:09:55Z,ccber_user,2019
1716,2019-07-19,2019-07-19T07:10:57Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.41085540091094,-119.8510682363467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:10:57Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:10:57Z,clark@ccber.ucsb.edu_ucsb,2019
1643,2019-07-19,2019-07-19T07:11:17Z,Nuttall's Woodpecker,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40944216321944,-119.8470555068883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:11:17Z,ccber_user,2019-07-19T14:11:17Z,ccber_user,2019
