objectid,global_id,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,temp_start_f,cloud_cover_percent_start,cloud_height_start,wind_speed_start,wind_direction_start,rain_start,time_start,time_end,temp_end_f,cloud_cover_percent_end,cloud_height_end,wind_speed_end,wind_direction_end,rain_end,weather_note,creation_date,creator,edit_date,editor,source_file,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,year
2188,{3CBE2E1F-698A-4932-BF24-5654E8085AC3},2018-10-22,2018-10-22 08:34:24,Anna's Hummingbird,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40888593930367,-119.8508161753662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:34:24Z,ccber_user,2018-10-22T15:34:24Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2189,{DDB9ABAC-A80A-41F2-9277-2DCF15BF45AF},2018-10-22,2018-10-22 08:34:37,Bewick's Wren,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40857282025432,-119.8507491996736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:34:37Z,ccber_user,2018-10-22T15:34:37Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2190,{97CFF1E3-1085-4760-A50C-279B1E7AD17F},2018-10-22,2018-10-22 08:34:46,Bewick's Wren,NA,NA,1,No,NA,NA,NA,NA,NA,34.40880305461472,-119.8494850436933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:34:46Z,ccber_user,2018-10-22T15:34:46Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2191,{DFD607E0-FB91-4CFD-B352-48FB5C9FAAAD},2018-10-22,2018-10-22 08:35:24,Double-crested Cormorant,NA,NA,1,No,NA,NA,NA,NA,NA,34.40879154331939,-119.8500850293699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:35:24Z,ccber_user,2018-10-22T15:35:24Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2192,{5401C44B-4D3F-407E-AECC-5204D70EDCF4},2018-10-22,2018-10-22 08:35:59,Northern Mockingbird,NA,NA,NA,No,Vegetation - Shrub,NA,NA,NA,NA,34.40858663428934,-119.8494124867678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:35:59Z,ccber_user,2018-10-22T15:35:59Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2193,{8FFD81B2-4231-4041-9F95-18AF98C00FF4},2018-10-22,2018-10-22 08:36:17,Song Sparrow,NA,NA,1,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40806586975294,-119.8503696740424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:36:17Z,ccber_user,2018-10-22T15:36:17Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2194,{8468D510-7AE2-4179-99D2-8BCED3535F11},2018-10-22,2018-10-22 08:36:58,American Wigeon,NA,NA,12,No,Water - Floating,NA,NA,NA,NA,34.40815105715278,-119.8499175914858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:36:58Z,ccber_user,2018-10-22T15:36:58Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2195,{3FF654EC-303A-456E-9C3B-61DDE6E3DD4C},2018-10-22,2018-10-22 08:37:16,Pied-billed Grebe,NA,NA,1,No,Water - Floating,NA,NA,NA,NA,34.40807047445948,-119.8499036379545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:37:16Z,ccber_user,2018-10-22T15:37:16Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2196,{C17B5CE9-63BF-4C5E-8C8B-3C94282A8090},2018-10-22,2018-10-22 08:37:44,House Finch,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40775735235773,-119.8502873506332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:37:44Z,ccber_user,2018-10-22T15:37:44Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2197,{1B7946E8-C75C-41BF-A7AE-4ADB606D00BD},2018-10-22,2018-10-22 08:39:00,Scaly-breasted Munia,NA,NA,9,No,Vegetation - Shrub,NA,NA,NA,NA,34.40795015020107,-119.8503111002926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:39:00Z,ccber_user,2018-10-22T15:39:00Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2198,{D23E9E7D-7568-418D-A00D-86589587FFD0},2018-10-22,2018-10-22 08:39:36,California Thrasher,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40838129341517,-119.8492185378031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:39:36Z,ccber_user,2018-10-22T15:40:58Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2199,{E940C8F9-0F6D-432C-8E79-06373212E0B5},2018-10-22,2018-10-22 08:41:14,Common Yellowthroat,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40784254007169,-119.8503766503589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:41:14Z,ccber_user,2018-10-22T15:41:14Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2200,{5DB9C1C6-9E35-462C-B7F2-9A3A9D374281},2018-10-22,2018-10-22 08:42:01,Black Phoebe,NA,NA,NA,No,Vegetation - Tree,NA,NA,NA,NA,34.40845727112407,-119.8492492350329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:42:01Z,ccber_user,2018-10-22T15:42:01Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2201,{5C31A2DE-150E-46FA-8998-653159CF1EA7},2018-10-22,2018-10-22 08:42:18,American Crow,NA,NA,15,No,Vegetation - Tree,NA,NA,NA,NA,34.40784714479052,-119.8495450421712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:42:18Z,ccber_user,2018-10-22T15:42:18Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2202,{29F4367A-DCFD-4DE3-94EE-42017430C844},2018-10-22,2018-10-22 08:42:31,American Crow,NA,NA,10,No,Vegetation - Tree,NA,NA,NA,NA,34.40715643043315,-119.8494027202841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:42:31Z,ccber_user,2018-10-22T15:42:31Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2203,{E86DB309-900F-43D0-9AD8-4EE4F84F0FBB},2018-10-22,2018-10-22 08:43:08,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.40752020764393,-119.8502343284718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:43:08Z,ccber_user,2018-10-22T15:43:08Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2204,{3AC030E9-FFE2-4512-A199-4950A34482E2},2018-10-22,2018-10-22 08:43:20,Sanderling,NA,NA,108,No,NA,NA,NA,NA,NA,34.40735904096432,-119.8503794414245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:43:20Z,ccber_user,2018-10-22T15:43:20Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2205,{3C6BB689-334A-44FB-8B4B-8A743C11112A},2018-10-22,2018-10-22 08:43:29,Whimbrel,NA,NA,1,No,NA,NA,NA,NA,NA,34.40757550004061,-119.8502663336488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:43:29Z,ccber_user,2018-10-22T15:43:29Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2206,{F29E7AA5-CC9A-4D48-BA2F-150315C2708B},2018-10-22,2018-10-22 08:43:44,Snowy Egret,NA,NA,1,No,NA,NA,NA,NA,NA,34.40726924726651,-119.8501171225818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:43:44Z,ccber_user,2018-10-22T15:43:44Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2207,{5C3C5D78-9BAF-4D06-B73A-DE6A87C59393},2018-10-22,2018-10-22 08:44:19,Black-bellied Plover,NA,NA,1,No,NA,NA,NA,NA,NA,34.40757000000369,-119.8502708000724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:44:19Z,ccber_user,2018-10-22T15:44:19Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2208,{22A98962-A906-4252-AA5E-92D14407EB14},2018-10-22,2018-10-22 08:44:33,Semipalmated Plover,NA,NA,4,No,NA,NA,NA,NA,NA,34.40735673822095,-119.8505831577714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:44:33Z,ccber_user,2018-10-22T15:44:41Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2209,{A400A6E4-86B9-4980-B2B9-A0B92E789B10},2018-10-22,2018-10-22 08:45:22,Greater Yellowlegs,NA,NA,1,No,NA,NA,NA,NA,NA,34.40727155001228,-119.8503557214094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:45:22Z,ccber_user,2018-10-22T15:45:22Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2210,{0D1D40DA-3A23-448D-9ECE-5E532F446D35},2018-10-22,2018-10-22 08:56:05,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.40726188025831,-119.8493939679983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:56:05Z,ccber_user,2018-10-22T15:56:05Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2211,{D397AB17-97C7-44C9-A251-432D5E8D65D4},2018-10-22,2018-10-22 08:57:05,Common Yellowthroat,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40762105227959,-119.8497232625337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:57:05Z,ccber_user,2018-10-22T15:57:05Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2212,{031960FA-4E7E-40A1-B9FB-89D81AA69425},2018-10-22,2018-10-22 08:59:51,House Finch,NA,NA,10,No,Vegetation - Tree,NA,NA,NA,NA,34.4084107647553,-119.8491874614841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T15:59:51Z,ccber_user,2018-10-22T15:59:51Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2213,{52E8B9B6-3570-449C-9443-56FE5D33C127},2018-10-22,2018-10-22 09:00:34,Blue-gray Gnatcatcher,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40818513327425,-119.8495558246495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:00:34Z,ccber_user,2018-10-22T16:00:34Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2214,{122F967A-C88F-44BD-9F36-E6613B27F02E},2018-10-22,2018-10-22 09:01:22,Northern Flicker,NA,NA,1,Yes,NA,NA,NA,NA,NA,34.40896563037001,-119.8493130396726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:01:22Z,ccber_user,2018-10-22T16:01:22Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2215,{39880A28-D6A5-4475-8C45-10299D1AA552},2018-10-22,2018-10-22 09:01:49,House Wren,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40838543859886,-119.8488637481816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:01:49Z,ccber_user,2018-10-22T16:01:49Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2216,{2E185788-A84D-4D3F-9078-3D02332D7040},2018-10-22,2018-10-22 09:02:19,Northern Mockingbird,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40843839287663,-119.8491651365527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:02:19Z,ccber_user,2018-10-22T16:04:43Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2217,{2720B665-A7BF-4985-954D-B63F0CFC1AD2},2018-10-22,2018-10-22 09:05:18,Red-tailed Hawk,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40902310073979,-119.8485233181299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:05:18Z,ccber_user,2018-10-22T16:05:18Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2218,{8A656A85-ADD7-4400-A596-14A61A1677CB},2018-10-22,2018-10-22 09:05:41,Black-crowned Night Heron,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40994475942922,-119.8491265709792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:05:41Z,ccber_user,2018-10-22T16:05:41Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2219,{6FBE6BFA-C314-4E95-8DDB-6EE162AA56FA},2018-10-22,2018-10-22 09:10:31,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.40965904601769,-119.8488249445546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:10:31Z,ccber_user,2018-10-22T16:10:31Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2220,{91A7313C-8B3F-4732-9D4F-EB1F7DE441F3},2018-10-22,2018-10-22 09:11:37,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.41023968770932,-119.8491265709792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:11:37Z,ccber_user,2018-10-22T16:11:37Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2221,{ABAA9B93-8E2D-4AE1-9A94-B44CEC0B3AFC},2018-10-22,2018-10-22 09:13:44,Allen's Hummingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.4100277074646,-119.8488417017279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:13:44Z,ccber_user,2018-10-22T16:13:44Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2222,{5F648E79-B02E-445A-BE79-EF251A0BB55D},2018-10-22,2018-10-22 09:18:08,Northern Mockingbird,NA,NA,NA,No,Vegetation - Shrub,NA,NA,NA,NA,34.40909374987157,-119.8486861835893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:18:08Z,ccber_user,2018-10-22T16:20:05Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2223,{9884D190-8322-4E37-A811-C102376EBFE5},2018-10-22,2018-10-22 09:20:48,Black Phoebe,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40874660167155,-119.8486573746181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:20:48Z,ccber_user,2018-10-22T16:20:48Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2224,{12E58B8E-F728-4DA9-B97A-6485625854F1},2018-10-22,2018-10-22 09:20:59,California Towhee,NA,NA,1,No,NA,NA,NA,NA,NA,34.40849775128405,-119.8481267361865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:20:59Z,ccber_user,2018-10-22T16:20:59Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2225,{5B9A7F2A-A4C2-42C2-8E90-4DF30B2B7E32},2018-10-22,2018-10-22 09:22:30,Anna's Hummingbird,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40801848194988,-119.8480094368717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:22:30Z,ccber_user,2018-10-22T16:22:30Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2226,{856F9E51-F294-4B32-8FBD-9F775A549308},2018-10-22,2018-10-22 09:27:41,Anna's Hummingbird,NA,NA,2,No,NA,NA,NA,NA,NA,34.40786179717745,-119.8471380719444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:27:41Z,ccber_user,2018-10-22T16:27:41Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2227,{8B130603-39ED-4ED2-9481-C8258D59D6B8},2018-10-22,2018-10-22 09:27:51,Yellow-rumped Warbler,NA,NA,2,No,NA,NA,NA,NA,NA,34.40795857327537,-119.8469146447636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:27:51Z,ccber_user,2018-10-22T16:27:51Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2228,{1A993ACE-41CF-424F-AA7E-A22DCC3CA425},2018-10-22,2018-10-22 09:28:06,House Finch,NA,NA,2,No,NA,NA,NA,NA,NA,34.40780354262174,-119.8475178976128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:28:06Z,ccber_user,2018-10-22T16:28:06Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2229,{32FB7354-461A-493F-BD1E-B7EEA7E8CC95},2018-10-22,2018-10-22 09:29:06,Black-crowned Night Heron,NA,NA,2,Yes,NA,NA,NA,NA,NA,34.40887728953594,-119.8460600379079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:29:06Z,ccber_user,2018-10-22T16:29:15Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2230,{0758CA0C-611A-487E-826B-3C2284EECDE1},2018-10-22,2018-10-22 09:29:27,Double-crested Cormorant,NA,NA,23,Yes,NA,NA,NA,NA,NA,34.4087759061278,-119.8461661648756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:29:27Z,ccber_user,2018-10-22T16:29:27Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2231,{2E94434F-4B54-4EB4-9D82-7181FC72929E},2018-10-22,2018-10-22 09:29:39,Great Blue Heron,NA,NA,1,Yes,NA,NA,NA,NA,NA,34.40769618355155,-119.8464471668796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:29:39Z,ccber_user,2018-10-22T16:29:39Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2232,{3590A200-3736-4D43-B266-C3BD731EC90B},2018-10-22,2018-10-22 09:29:49,Western Gull,NA,NA,NA,Yes,NA,NA,NA,NA,NA,34.408762081007,-119.846009766388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:29:49Z,ccber_user,2018-10-22T16:29:49Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2233,{257864BF-D6F2-47E4-AD1F-7C01E74A6E2B},2018-10-22,2018-10-22 09:31:18,Greater Yellowlegs,NA,NA,2,No,Water - Wading,NA,NA,NA,NA,34.40739339607955,-119.8460321092857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:31:18Z,ccber_user,2018-10-22T16:31:18Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2234,{DFC6BB5E-D788-4CE3-B7A2-A42EDA529A34},2018-10-22,2018-10-22 09:34:44,Oak Titmouse,NA,NA,1,No,NA,NA,NA,NA,NA,34.40751321419521,-119.8460879656318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:34:44Z,ccber_user,2018-10-22T16:34:44Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2235,{1CEF83A3-17E3-4F80-A78F-94D73ADBE651},2018-10-22,2018-10-22 09:35:05,Cassin's Kingbird,NA,NA,2,No,NA,NA,NA,NA,NA,34.4075362564059,-119.846691218481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:35:05Z,ccber_user,2018-10-22T16:35:05Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2236,{3CF6084A-683D-4695-8F7F-F9D600CCF643},2018-10-22,2018-10-22 09:36:06,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.40761920757075,-119.8469705020079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:36:06Z,ccber_user,2018-10-22T16:36:06Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2237,{50FC3D96-78BE-4A81-8571-CFF8F9C08FAD},2018-10-22,2018-10-22 09:37:54,White-crowned Sparrow,NA,NA,2,No,NA,NA,NA,NA,NA,34.40740261297776,-119.847065458425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:37:54Z,ccber_user,2018-10-22T16:44:00Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2238,{CCAA5F4A-71E1-4645-A977-C19D6F6CF00F},2018-10-22,2018-10-22 09:38:07,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,NA,34.40725514396626,-119.8473559134008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:38:07Z,ccber_user,2018-10-22T16:38:07Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
2239,{672D2728-F65E-4A38-A1D1-E1C6D31F98A2},2018-10-22,2018-10-22 09:38:19,House Finch,NA,NA,7,No,NA,NA,NA,NA,NA,34.40722294998212,-119.8472627832586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22T16:38:19Z,ccber_user,2018-10-22T16:43:29Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
