date,year,common_name,scientific_name,count,repeat_observation,substrate,observer,objectid,time,e_bird_group,sex,breeding_activity,observation_notes,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,source_file,water_level,global_id,speed_km_h,direction_of_travel,compass_reading,position_source_type,receiver_name,horizontal_accuracy_m,vertical_accuracy_m,altitude,pdop,hdop,vdop,fix_type,correction_age,station_id,number_of_satellites,fix_time,average_horizontal_accuracy_m,average_vertical_accuracy_m,averaged_positions,standard_deviation_m,x,y,year_from_file
NA,2022,White-crowned Sparrow,NA,6,No,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:40:33 PM,ccber_user,2/23/2022 3:44:40 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,030e2769-9a20-46b3-a4bf-83fc55fa6740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849883445624,34.4115709496961,2022
NA,2022,Black-necked Stilt,NA,6,No,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:42:09 PM,ccber_user,2/23/2022 3:42:09 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,eeda229d-0fb3-4b30-b292-c04b697d09ca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850370792445,34.4111701611338,2022
NA,2022,Song Sparrow,NA,1,No,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:43:57 PM,ccber_user,2/23/2022 3:43:57 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,7ef540cf-85c2-4fee-b896-900ba2d2fe0f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850020989372,34.4114055138693,2022
NA,2022,Long-billed Dowitcher,NA,12,No,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:45:43 PM,ccber_user,2/23/2022 3:45:43 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,913c9fdb-cd7e-4eaa-be83-5cf8361cfaf6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.85028209998,34.4111645568363,2022
NA,2022,Mallard,NA,2,No,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:46:01 PM,ccber_user,2/23/2022 3:46:01 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,4f3e231d-f982-4ee8-ad4b-7d7b47c3a18d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850103803261,34.411228998824,2022
NA,2022,Least Sandpiper,NA,1,No,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:46:18 PM,ccber_user,2/23/2022 3:46:18 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,8d3acc25-6379-4ee2-a70d-93307a782b13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850329646012,34.4112948422047,2022
NA,2022,Willet,NA,47,No,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:47:51 PM,ccber_user,2/23/2022 3:47:51 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,9f8c2cb0-b532-4be9-9239-830d6bb8e6b8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.85032285385,34.4111617554285,2022
NA,2022,Song Sparrow,NA,1,No,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:48:45 PM,ccber_user,2/23/2022 3:48:45 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,0da10c2c-f128-4d52-a8f9-9aa9fa457deb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850411153751,34.4112920400602,2022
NA,2022,Anna's Hummingbird,NA,1,No,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:49:23 PM,ccber_user,2/23/2022 3:49:23 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,f7669f1b-d505-4d52-8d19-71136dad9d8b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850876424474,34.4110216641684,2022
NA,2022,American Coot,NA,2,No,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:50:34 PM,ccber_user,2/23/2022 3:50:34 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,4cb97b55-0aa2-4f5d-bfcf-beeeb46a6d66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850662468231,34.4108423461534,2022
NA,2022,Song Sparrow,NA,2,No,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:51:07 PM,ccber_user,2/23/2022 3:51:07 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,66d42f4d-d2fe-49be-a8da-54c894ce1dd7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850957932213,34.4108871755079,2022
NA,2022,Anna's Hummingbird,NA,1,No,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:52:38 PM,ccber_user,2/23/2022 3:52:38 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,a84609f0-cc9d-408d-acbe-02cb85dfa4c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.851161700662,34.41104407843,2022
NA,2022,Yellow-rumped Warbler,NA,4,No,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:54:52 PM,ccber_user,2/23/2022 3:54:52 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,6bc590e7-df69-436d-a839-068866fba4e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.851205850163,34.4110861062661,2022
NA,2022,Common Yellowthroat,NA,1,No,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:55:25 PM,ccber_user,2/23/2022 3:55:25 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,003763ce-4514-4a5e-93cd-ccb22334832e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.851063212069,34.4108921906371,2022
NA,2022,Lesser Goldfinch,NA,1,No,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:55:45 PM,ccber_user,2/23/2022 3:55:45 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,24eaf1e2-673f-42e9-8f45-88258daf60c4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.85129584788,34.4111709726527,2022
NA,2022,Rufous/Allen's Hummingbird,NA,1,No,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 3:59:47 PM,ccber_user,2/23/2022 3:59:47 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,6b491e58-2f54-458c-8726-cef774961926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850561737443,34.4104994214365,2022
NA,2022,Hermit Thrush,NA,1,No,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:01:15 PM,ccber_user,2/23/2022 4:01:15 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,eb1dee1b-0b1a-4f20-99a2-3c725d1ffedd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850877564436,34.4102146170525,2022
NA,2022,Song Sparrow,NA,1,No,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:01:31 PM,ccber_user,2/23/2022 4:01:31 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,4fe86b48-79cf-4350-89f2-36bc7e7b87d7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850683984679,34.4097467049317,2022
NA,2022,American Crow,NA,6,No,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:01:46 PM,ccber_user,2/23/2022 4:01:46 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,673a3a51-4bde-488f-ab81-cc56817cc1ff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849863816536,34.4109455220378,2022
NA,2022,House Finch,NA,2,No,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:02:20 PM,ccber_user,2/23/2022 4:02:20 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,51e27732-7dc1-4296-a253-42aad68569ef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850475121884,34.4093236211271,2022
NA,2022,Anna's Hummingbird,NA,2,No,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:02:44 PM,ccber_user,2/23/2022 4:03:33 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,4b2f7526-b98c-4022-926c-2e70de25f7f6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850676781987,34.409689305466,2022
NA,2022,Northern Mockingbird,NA,1,No,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:04:38 PM,ccber_user,2/23/2022 4:04:38 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,2b7c6d07-43c2-43d8-b0c0-9e57749985a0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850446545576,34.409225593357,2022
NA,2022,Ring-billed Gull,NA,1,No,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:05:00 PM,ccber_user,2/23/2022 4:05:00 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,e3598d77-e2ab-41e9-82d8-6e73c111e051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850234287149,34.4099539671528,2022
NA,2022,Cedar Waxwing,NA,30,No,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:05:47 PM,ccber_user,2/23/2022 4:05:47 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,a314442f-fe27-485c-8fe8-ea28c94c662a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850528053315,34.4085656297513,2022
NA,2022,Orange-crowned Warbler,NA,1,No,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:07:47 PM,ccber_user,2/23/2022 4:07:47 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,b41ebd05-c71c-41b5-8402-e67fd45f0cc5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850677483571,34.4091428223976,2022
NA,2022,Anna's Hummingbird,NA,2,No,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:08:57 PM,ccber_user,2/23/2022 4:08:57 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,fab0e004-f7e3-4964-8166-811bcf59ebbf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850750500434,34.4089770786452,2022
NA,2022,Song Sparrow,NA,1,No,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:09:13 PM,ccber_user,2/23/2022 4:09:13 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,27eace62-fbac-48c9-b4b7-4012a706dd23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850809932973,34.4086380483601,2022
NA,2022,Double-crested Cormorant,NA,1,No,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:09:43 PM,ccber_user,2/23/2022 4:09:43 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,394b06e6-f567-4997-b92b-8275de5e6767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849695998665,34.4087739406395,2022
NA,2022,Yellow-rumped Warbler,NA,1,No,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:11:36 PM,ccber_user,2/23/2022 4:11:36 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,0c513109-ad70-455e-97de-b259a828d027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850494091608,34.4084755371882,2022
NA,2022,Song Sparrow,NA,1,No,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:13:26 PM,ccber_user,2/23/2022 4:13:26 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,16233ab5-347b-4a65-a32b-7f71f5c7ac62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850663996265,34.4080971970197,2022
NA,2022,Say's Phoebe,NA,1,No,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:13:43 PM,ccber_user,2/23/2022 4:13:43 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,55409157-c7ec-4fc5-b19b-1d60ce88bb7d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.85035494796,34.4078772455486,2022
NA,2022,Common Yellowthroat,NA,2,No,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:14:14 PM,ccber_user,2/23/2022 4:14:14 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,de237319-4085-4d80-958b-ece5b9d46cd6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.85023268725,34.4077581631685,2022
NA,2022,Cassin's Kingbird,NA,1,No,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:16:09 PM,ccber_user,2/23/2022 4:16:09 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,1e896c90-b9bb-4319-b3ce-1ab65efaa29e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849994957093,34.4074261325171,2022
NA,2022,Anna's Hummingbird,NA,1,No,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:20:38 PM,ccber_user,2/23/2022 4:20:38 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,a3c52610-7d66-4600-af31-f1d43414af0a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.85049928387,34.4075536214386,2022
NA,2022,Northern Rough-winged Swallow,NA,2,No,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:21:29 PM,ccber_user,2/23/2022 4:21:29 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,68c31c0e-eecb-479f-b3db-b03073afcddb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850173940125,34.4074709637025,2022
NA,2022,Bufflehead,NA,1,No,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:22:37 PM,ccber_user,2/23/2022 4:22:37 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,d94d689b-d40d-4b7e-b278-38ef4e421913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849893758283,34.4080726800938,2022
NA,2022,American Crow,NA,1,No,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:24:48 PM,ccber_user,2/23/2022 4:24:48 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,08d75a08-e452-43f4-a5c5-182b65505830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850567270167,34.4085750110526,2022
NA,2022,Song Sparrow,NA,2,No,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:25:54 PM,ccber_user,2/23/2022 4:25:54 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,6c785e9a-b15e-440e-861f-58f43bde6a6f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849607860461,34.4076165513086,2022
NA,2022,California Towhee,NA,2,No,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:26:07 PM,ccber_user,2/23/2022 4:26:07 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,cc4598c5-7385-422f-bcde-c6aef9a2807b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849612954807,34.4076487740459,2022
NA,2022,California Towhee,NA,1,No,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:26:36 PM,ccber_user,2/23/2022 4:26:36 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,68bb01dc-d56b-4441-a5fe-02e2975976ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850546892783,34.4076025414511,2022
NA,2022,Anna's Hummingbird,NA,2,No,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:27:43 PM,ccber_user,2/23/2022 4:27:58 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,cba93ed2-bc18-4be1-aabb-cb614e87cd65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849687669485,34.4076809960296,2022
NA,2022,Anna's Hummingbird,NA,1,No,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:29:00 PM,ccber_user,2/23/2022 4:29:00 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,67d004b0-9ca1-45e7-83a5-2fdfc4e5bc57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849123046888,34.4081839437452,2022
NA,2022,Song Sparrow,NA,2,No,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:29:11 PM,ccber_user,2/23/2022 4:29:11 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,e4070fad-d64b-41a8-8588-e4ea317e1c77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849155309882,34.4082834120274,2022
NA,2022,House Finch,NA,5,No,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:30:32 PM,ccber_user,2/23/2022 4:30:32 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,eeb381ee-686c-4ba7-962f-81097041a815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849180781612,34.4084080974012,2022
NA,2022,Yellow-rumped Warbler,NA,1,No,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:30:51 PM,ccber_user,2/23/2022 4:30:51 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,3fe004e6-d6a5-4d01-81cf-de6747ad25a3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84901794939,34.4079932616579,2022
NA,2022,Anna's Hummingbird,NA,1,No,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:33:12 PM,ccber_user,2/23/2022 4:33:12 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,e5df2808-6d08-4846-b10d-a5c79c018d5d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84901794939,34.4091798722728,2022
NA,2022,Yellow-rumped Warbler,NA,1,No,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:35:12 PM,ccber_user,2/23/2022 4:35:12 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,1dedc7b1-4264-4a5b-bcae-6e781585fea2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849320096838,34.4090205097419,2022
NA,2022,Anna's Hummingbird,NA,1,No,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:37:15 PM,ccber_user,2/23/2022 4:37:15 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,8ecb57a7-1600-4b30-8c11-f7166a0c0357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849455941871,34.4097896279579,2022
NA,2022,House Finch,NA,1,No,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2022 4:40:23 PM,ccber_user,2/23/2022 4:40:23 PM,ccber_user,CL_BirdSurvey_Data_2022_02_23_0.csv,NA,223b7f47-3e2b-48ca-95cc-5cba928fa414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848844636524,34.4100978332565,2022
